EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,Time,time_location,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
532267,STEVENS CO.,KETTLE FALLS,7/23/14,1415,14:15,2014-07-23  14:00:00 | Washington,Hail,2, ,0,0,14000,0,Washington,PST-8, ,88213,C,65,OTX,0,0,Public, , , ,2,S,4,WNW,LEADPOINT,48.5662,-118.0508,48.9244,-117.6622,"Hail ranging between quarters and hen eggs fell across eastern reaches of Kettle Falls, WA.  Seven vehicles were damaged at Pingston Creek Road and Highway 395.  The vehicles were dented in spots and some windows were cracked.  The hail also left dents on metal roofs of shop buildings with one resident stating that it was the worst storm he witnessed in 72 years.  A resident two miles south southeast of Kettle Falls stated the hail destroyed the vinyl siding on the south and western portions of his home.  The storm continued to produce severe hail as it tracked northeast toward the Canadian Border.  Hail to the size of half dollars was reported by the public four miles east southeast of Northport, WA.  Winds estimated around 50 mph also accompanied the storm leading to some tree damage eight miles southeast of Northport, WA.","A deep trough of low pressure dropped down the Washington Coastline then swung inland into the Inland Northwest during the afternoon of July 23rd.  The wave took on a strong negative tilt and moved into a moist and very unstable air mass.  The outcome was a widespread severe weather event for Eastern Washington and Northern Idaho producing large hail, flash flooding, and widespread wind damage.  Large hail and heavy rain were the initial threats early in the afternoon.  Late in the afternoon, the threat shifted to damaging winds with hundreds of downed or snapped trees.  The hardest hit areas were Northeastern Washington and Northern Idaho.  Falling trees led to some injuries in Eastern Washington.",223
532279,GARFIELD CO.,ALPOWA,7/23/14,1438,14:38,2014-07-23  14:00:00 | Washington,Thunderstorm Wind,52, ,0,0,0,0,Washington,PST-8,MG,88213,C,23,OTX,0,0,Mesonet, , , ,3,SW,6,NNE,ALPOWA,46.3953,-117.3628,46.5101,-117.2571,The Alpowa Summit observation platform located along Highway 12 at 1775 feet clocked sustained winds of 48 mph with gusts to 60 mph.,"A deep trough of low pressure dropped down the Washington Coastline then swung inland into the Inland Northwest during the afternoon of July 23rd.  The wave took on a strong negative tilt and moved into a moist and very unstable air mass.  The outcome was a widespread severe weather event for Eastern Washington and Northern Idaho producing large hail, flash flooding, and widespread wind damage.  Large hail and heavy rain were the initial threats early in the afternoon.  Late in the afternoon, the threat shifted to damaging winds with hundreds of downed or snapped trees.  The hardest hit areas were Northeastern Washington and Northern Idaho.  Falling trees led to some injuries in Eastern Washington.",224
532281,WHITMAN CO.,BISHOP,7/23/14,1440,14:40,2014-07-23  14:00:00 | Washington,Hail,1.25, ,0,0,0,8000,Washington,PST-8, ,88213,C,75,OTX,0,0,Trained Spotter, , , ,3,SE,4,N,COLTON,46.5486,-117.2392,46.6279,-117.12,Hail to the size of half dollars was reported four miles north of Colton.,"A deep trough of low pressure dropped down the Washington Coastline then swung inland into the Inland Northwest during the afternoon of July 23rd.  The wave took on a strong negative tilt and moved into a moist and very unstable air mass.  The outcome was a widespread severe weather event for Eastern Washington and Northern Idaho producing large hail, flash flooding, and widespread wind damage.  Large hail and heavy rain were the initial threats early in the afternoon.  Late in the afternoon, the threat shifted to damaging winds with hundreds of downed or snapped trees.  The hardest hit areas were Northeastern Washington and Northern Idaho.  Falling trees led to some injuries in Eastern Washington.",225
533104,SPOKANE CO.,SOUTH CHENEY,7/23/14,1500,15:00,2014-07-23  15:00:00 | Washington,Thunderstorm Wind,61, ,0,4,4000000,0,Washington,PST-8,MG,88213,C,63,OTX,0,0,NWS Storm Survey, , , ,4,SE,3,WNW,ELK,47.4328,-117.5208,48.041,-117.3477,"A wet microburst brought sustained winds of 35 to 50 mph with gusts 60 to 70 mph across Spokane County.  The winds descended near Cheney and peaked while passing through Airway Heights, Northwestern Spokane, and Deer Park.  Hundreds of Ponderosa Pines were snapped and downed from Northwestern Spokane to Deer Park.  Downed trees led to widespread structural damage, blocked roads, power outages, and injuries.  Significant damage was observed at the Riverside Village Mobile Home Park from trees falling on mobile homes prompting a search and rescue.  One woman was trapped but was not injured.  At least 40 mobile homes and cars in the park were severely damaged.  Forty eight trees were knocked down at a resort on Lake Eloika.  Trees fell on six RVs and the resort's oldest cabin forcing the owners to close their doors for a short period of time.  One person was injured when a tree landed on his vehicle while driving along Lakeside Dr near Reflection Lake in Elk, WA.  A tree branch flew through his windshield and drove him off the road severing his arm and impaling his hip.  He eventually lost his arm in the accident.  Three other people were injured near the Spokane Courthouse by falling tree branches.  Over 30,000 people lost power during the event.  Because of the extent of damage, some residents and businesses remained in the dark for up to four days.  Downed power poles and lightning strikes sparked several new wildfires which quickly grew due to the strong winds.  The winds completely damaged a airport hanger and caused between ten to twelve thousand dollars worth of damage to planes.","A deep trough of low pressure dropped down the Washington Coastline then swung inland into the Inland Northwest during the afternoon of July 23rd.  The wave took on a strong negative tilt and moved into a moist and very unstable air mass.  The outcome was a widespread severe weather event for Eastern Washington and Northern Idaho producing large hail, flash flooding, and widespread wind damage.  Large hail and heavy rain were the initial threats early in the afternoon.  Late in the afternoon, the threat shifted to damaging winds with hundreds of downed or snapped trees.  The hardest hit areas were Northeastern Washington and Northern Idaho.  Falling trees led to some injuries in Eastern Washington.",226
532280,ASOTIN CO.,CLARKSTON HGTS,7/23/14,1515,15:15,2014-07-23  15:00:00 | Washington,Thunderstorm Wind,62, ,0,0,0,0,Washington,PST-8,MG,88213,C,3,OTX,0,0,Mesonet, , , ,7,W,6,W,CLARKSTON HGTS,46.4317,-117.2138,46.4147,-117.1925,The Silcott Island observation platform located on an island in the Snake River clocked sustained winds near 35 mph with gusts between 59 and 72 mph.,"A deep trough of low pressure dropped down the Washington Coastline then swung inland into the Inland Northwest during the afternoon of July 23rd.  The wave took on a strong negative tilt and moved into a moist and very unstable air mass.  The outcome was a widespread severe weather event for Eastern Washington and Northern Idaho producing large hail, flash flooding, and widespread wind damage.  Large hail and heavy rain were the initial threats early in the afternoon.  Late in the afternoon, the threat shifted to damaging winds with hundreds of downed or snapped trees.  The hardest hit areas were Northeastern Washington and Northern Idaho.  Falling trees led to some injuries in Eastern Washington.",227
533406,STEVENS CO.,FORD,7/23/14,1525,15:25,2014-07-23  15:00:00 | Washington,Thunderstorm Wind,56, ,0,0,80000,0,Washington,PST-8,EG,88213,C,65,OTX,0,0,Trained Spotter, , , ,7,S,4,NNE,ONION CREEK,47.817,-117.7872,48.8324,-117.7899,"Numerous trees were knocked down across Stevens County with a majority of the damage occurring over southern portions of the county.  Several trees were downed near Addy, WA causing some structural damage to homes.  A CWOP located four miles northeast of Rice, WA clocked a wind gust of 61 mph.","A deep trough of low pressure dropped down the Washington Coastline then swung inland into the Inland Northwest during the afternoon of July 23rd.  The wave took on a strong negative tilt and moved into a moist and very unstable air mass.  The outcome was a widespread severe weather event for Eastern Washington and Northern Idaho producing large hail, flash flooding, and widespread wind damage.  Large hail and heavy rain were the initial threats early in the afternoon.  Late in the afternoon, the threat shifted to damaging winds with hundreds of downed or snapped trees.  The hardest hit areas were Northeastern Washington and Northern Idaho.  Falling trees led to some injuries in Eastern Washington.",228
533407,FERRY CO.,KELLER,7/23/14,1526,15:26,2014-07-23  15:00:00 | Washington,Thunderstorm Wind,56, ,0,0,30000,0,Washington,PST-8,EG,88213,C,19,OTX,0,0,Law Enforcement, , , ,12,S,0,SSW,DANVILLE,47.9097,-118.6304,48.9965,-118.5027,"Thunderstorm winds blew down trees across several areas of Ferry County.  Downed trees and power lines were reported in Keller, Inchelium, and Danville.  A media picture from the county shows damage to a car port but the exact location is unknown.","A deep trough of low pressure dropped down the Washington Coastline then swung inland into the Inland Northwest during the afternoon of July 23rd.  The wave took on a strong negative tilt and moved into a moist and very unstable air mass.  The outcome was a widespread severe weather event for Eastern Washington and Northern Idaho producing large hail, flash flooding, and widespread wind damage.  Large hail and heavy rain were the initial threats early in the afternoon.  Late in the afternoon, the threat shifted to damaging winds with hundreds of downed or snapped trees.  The hardest hit areas were Northeastern Washington and Northern Idaho.  Falling trees led to some injuries in Eastern Washington.",229
533404,PEND OREILLE CO.,CAMDEN,7/23/14,1536,15:36,2014-07-23  15:00:00 | Washington,Thunderstorm Wind,56, ,0,2,1000000,0,Washington,PST-8,EG,88213,C,51,OTX,0,0,Broadcast Media, , , ,5,W,10,NNE,METALINE FALLS ARPT,48.046,-117.3463,48.9625,-117.1692,"A severe thunderstorm producing winds of 55 to 70 mph knocked down numerous trees across Pend Oreille County.  The storms also brought periods of very heavy rainfall and small hail.  The widespread tree damage led to power outages, blocked roads, and three injuries.  The worst of the damage occurred in southern areas of the county near Diamond and Sacheen Lakes.  There were two critical injuries at Diamond Lake.  A tree fell on a boat as a family was attempting to dock the boat.  The parents were critically injured but the two kids escaped without injury.","A deep trough of low pressure dropped down the Washington Coastline then swung inland into the Inland Northwest during the afternoon of July 23rd.  The wave took on a strong negative tilt and moved into a moist and very unstable air mass.  The outcome was a widespread severe weather event for Eastern Washington and Northern Idaho producing large hail, flash flooding, and widespread wind damage.  Large hail and heavy rain were the initial threats early in the afternoon.  Late in the afternoon, the threat shifted to damaging winds with hundreds of downed or snapped trees.  The hardest hit areas were Northeastern Washington and Northern Idaho.  Falling trees led to some injuries in Eastern Washington.",230
533408,OKANOGAN CO.,AENEAS,7/23/14,1620,16:20,2014-07-23  16:00:00 | Washington,Thunderstorm Wind,64, ,0,0,5000,0,Washington,PST-8,MG,88213,C,47,OTX,0,0,Broadcast Media, , , ,4,W,3,W,BOLSTER,48.5461,-119.0588,48.9876,-119.0918,Media relayed report that a resident between Molson and Chesaw measured 74 mph wind gust.  Damage is unknown at this time.,"A deep trough of low pressure dropped down the Washington Coastline then swung inland into the Inland Northwest during the afternoon of July 23rd.  The wave took on a strong negative tilt and moved into a moist and very unstable air mass.  The outcome was a widespread severe weather event for Eastern Washington and Northern Idaho producing large hail, flash flooding, and widespread wind damage.  Large hail and heavy rain were the initial threats early in the afternoon.  Late in the afternoon, the threat shifted to damaging winds with hundreds of downed or snapped trees.  The hardest hit areas were Northeastern Washington and Northern Idaho.  Falling trees led to some injuries in Eastern Washington.",231
523476,CENTRAL COAST (ZONE), ,7/26/14,2100,21:00,2014-07-26  21:00:00 | Washington,Rip Current, , ,1,0,0,0,Washington,PST-8, ,86730,Z,517,SEW,0,0,Newspaper, , , , , , , , , , , , ,"A group of eight people were caught in a rip current near Ocean Shores.  All escaped to shore but one went back in to help others, was swept out to sea, became missing after a US Coast Guard and other authority search, and presumed dead.","A group of eight people were caught in a rip current near Ocean Shores.  They all eventually escaped to shore, but one person went back in to the water to help others.  He was then swept out to sea and became missing, presumed drowned.",232
535676,OKANOGAN VALLEY (ZONE), ,8/1/14,0,0:00,2014-08-01  0:00:00 | Washington,Wildfire, , ,0,0,120000000,50000,Washington,PST-8, ,88858,Z,43,OTX,0,0,Other Federal Agency, , , , , , , , , , , , ,"The lightning-caused fire, which began July 14, blackened 269,186 acres; leveled approximately 325 homes, 146 barns, outbuildings and fences; damaged utilities, killed cattle, wildlife and other livestock, and destroyed or damaged orchards, crops, forest and range land. Total cost to fight the fire was approximately 87 million dollars.  The fire spanned two different public zones and cost and acreage is highly uncertain per zone.","The largest fire in Washington State history is now the 2014 Carlton Complex. Central Washington was in drought status. The fire was started by lightning on July 14. The complex started as four fires; the Stokes Fire, The Gold Hikes Fire, the French Creek Fire, and the Cougar Flat Fire. Explosive fire activity occurred on July 16th with very hot, dry, and unstable conditions in place. Each fire then made runs over the ridgetops and grew into one fire between July 17th and July 18th as hot and windy conditions developed. The fire rapidly spread through the communities of Methow, Pateros, Carlton, and Olema, and portions of Brewster consuming approximately 325 homes, barns, outbuildings and fences, utilities, cattle and livestock, and orchards, crops, forest, and range land in its path. The fire burned 269,186 acres consisting of a combination of brush, timber and heavy fuels.",233
535683,EAST SLOPES NORTHERN CASCADES (ZONE), ,8/1/14,0,0:00,2014-08-01  0:00:00 | Washington,Wildfire, , ,0,0,60000,0,Washington,PST-8, ,88861,Z,42,OTX,0,0,Other Federal Agency, , , , , , , , , , , , ,"The Chiwaukum Complex started from a lightning strike on July 14th but did not erupt until July 15th at approximately 0600 PST. The complex of fires burned 50,540 acres. 543 homes were threatened over the 45 day period but none were lost. Four other structures were burned including one outbuilding and three seasonal cabins. The approximate cost for fighting the fire was 38 million dollars. The Chiwaukum Creek Fire burned 13,895 acres; Alpine Fire burned 19 acres; Kelly Mountain Fire burned 124 acres; Shoofly Fire burned 163 acres; Mills Canyon Fire burned 22,571 acres; Hansel Creek Fire burned 1,073 acres; Duncan Fire burned 12,695 acres north of Entiat, WA.","The Chiwaukum Complex was seven fires spread across Chelan County between Lake Chelan and the Highway 2 corridor. The complex consisted of the Chiwaukum Creek, Shoofly, Mills Canyon, Kelly Mountain, Alpine Fire, Duncan, and Hansel Creek. The fires erupted on July 15th at approximately 0600 PST from lightning on July 14th. Hot and dry conditions on the 16th followed by hot and windy conditions on the 17th and 18th helped the fires spread rapidly. Steep terrain in the East Slopes of the Cascades also contributed to wildfire growth. The fire burned through a combination of timber including Ponderosa pine, grand fir, silver fir, mountain hemlock, sub-alpine fir, and slash.",234
535674,EAST SLOPES NORTHERN CASCADES (ZONE), ,8/1/14,0,0:00,2014-08-01  0:00:00 | Washington,Wildfire, , ,0,0,2000000,20000,Washington,PST-8, ,88858,Z,42,OTX,0,0,Other Federal Agency, , , , , , , , , , , , ,"The lightning-caused fire, which began July 14, blackened 269,186 acres; leveled approximately 325 homes, 146 barns, outbuildings and fences; damaged utilities, killed cattle, wildlife and other livestock, and destroyed or damaged orchards, crops, forest and range land. Total cost to fight the fire was approximately 87 million dollars.  The fire spanned two different public zones and cost and acreage is highly uncertain per zone.","The largest fire in Washington State history is now the 2014 Carlton Complex. Central Washington was in drought status. The fire was started by lightning on July 14. The complex started as four fires; the Stokes Fire, The Gold Hikes Fire, the French Creek Fire, and the Cougar Flat Fire. Explosive fire activity occurred on July 16th with very hot, dry, and unstable conditions in place. Each fire then made runs over the ridgetops and grew into one fire between July 17th and July 18th as hot and windy conditions developed. The fire rapidly spread through the communities of Methow, Pateros, Carlton, and Olema, and portions of Brewster consuming approximately 325 homes, barns, outbuildings and fences, utilities, cattle and livestock, and orchards, crops, forest, and range land in its path. The fire burned 269,186 acres consisting of a combination of brush, timber and heavy fuels.",235
536096,EAST SLOPES NORTHERN CASCADES (ZONE), ,8/1/14,1330,13:30,2014-08-01  13:00:00 | Washington,Wildfire, , ,0,0,300000,0,Washington,PST-8, ,88938,Z,42,OTX,0,0,Broadcast Media, , , , , , , , , , , , ,The Rising Eagle Road Wildfire threatened fifty homes and one home was lost in the blaze.,"A 600 acre wildfire broke out around 1330 PST on August 1st west of Highway 20, south of Winthrop near Rising Eagle Road.  The fire's cause is still under investigation.  Firefighters were able to secure a containment line by August 3rd with mop up operations through the 5th of August.  This fire was not part of the Carlton Complex.",236
531573,KING CO.,FREMONT,8/2/14,700,7:00,2014-08-02  7:00:00 | Washington,Lightning, , ,0,0,30000,0,Washington,PST-8, ,88063,C,33,SEW,0,0,Newspaper, , , ,0,N,0,N,FREMONT,47.65,-122.35,47.65,-122.35,"Storms moving through Western Washington brought lightning, heavy rain and hail. Lightning hit trees in the Fremont and Green Lake neighborhoods, in one case sparking a garage fire.  Power was knocked out to about 2000 customers in northeast Seattle and crews worked to replace 24 transformers damaged by lightning.","Storms moving through Western Washington brought lightning, heavy rain and hail. Lightning hit trees in the Fremont and Green Lake neighborhoods, in one case sparking a garage fire.  Power was knocked out in northeast Seattle and crews worked to replace 24 transformers damaged by lightning.",237
534603,OKANOGAN CO.,CARLTON,8/2/14,1240,12:40,2014-08-02  12:00:00 | Washington,Thunderstorm Wind,50, ,0,0,40000,0,Washington,PST-8,EG,88652,C,47,OTX,0,0,Emergency Manager, , , ,9,WSW,9,NE,MAZAMA,48.2157,-120.3003,48.6841,-120.2454,"A thunderstorm that passed over the Methow Valley produced wind gusts that knocked down power lines and toppled trees.  Several roads were temporarily closed from downed trees including Highway 20, Highway 153, and Twin Lakes Road.  Several residences in Twisp and Winthrop area were damaged when trees hit the homes or landed on roofs.  Lightning also sparked new wildfires within the Methow Valley, one which grew large and became known as the Little Bridge Creek Wildfire.","A strong upper-level ridge during the end of July and beginning August helped fuel a  moist and unstable air mass over the region.  The ridge broke down on the 1st of August and was overrun by two weak midlevel impulses on August 2nd.  As the second impulse passed over Central Washington during the late afternoon, strong to severe storms developed over the Waterville Plateau producing a combination of heavy rain and moderate size hail.  Meanwhile, dewpoint depressions over Eastern Washington had grown between 40 and 50 degrees Fahrenheit.  The rain and hail cooled outflow winds from storms over the Waterville Plateau spread east and gained momentum while tracking along the Highway 2 corridor across the Upper Columbia Basin.  Additional storms fired along the gust front and continued to reinforce the cold pool and resultant winds.  Gusty winds and blowing dust which originated over the Waterville Plateau traveled across Banks Lake and through much of Lincoln County but generally remained below severe speeds.  It wasn't until the outflow boundary moved into Eastern Lincoln County and Lake Roosevelt near Seven Bays Marina when wind speeds ranged between 60 and 70 miles per hour.  The winds led to numerous downed trees, waves four to six feet on Lake Roosevelt, widespread boat damage, power outages, and structural damage.  The winds also fanned new wildfire starts from lightning.  As the afternoon progressed, a combination of forcing from the shortwave and gust front continued to fuel additional storms over Northeastern Washington.   Outflow winds from these storms generally moved north to south.  As the north to south boundaries interacted with the westerly boundaries, some locations were spared experiencing wind gusts between 35 and 45 mph.  In this absence, winds of 50 to 70 mph were observed coupled with widespread tree damage.  A few storms briefly produced quarter size hail between Davenport and Northwest Spokane.",238
534696,FERRY CO.,KELLER,8/2/14,1520,15:20,2014-08-02  15:00:00 | Washington,Thunderstorm Wind,84, ,0,0,40000,0,Washington,PST-8,MG,88652,C,19,OTX,0,0,Public, , , ,12,SSW,9,S,KELLER,47.9174,-118.7608,47.9541,-118.6901,The operator of the Keller Ferry reported winds clocked at 84 mph.,"A strong upper-level ridge during the end of July and beginning August helped fuel a  moist and unstable air mass over the region.  The ridge broke down on the 1st of August and was overrun by two weak midlevel impulses on August 2nd.  As the second impulse passed over Central Washington during the late afternoon, strong to severe storms developed over the Waterville Plateau producing a combination of heavy rain and moderate size hail.  Meanwhile, dewpoint depressions over Eastern Washington had grown between 40 and 50 degrees Fahrenheit.  The rain and hail cooled outflow winds from storms over the Waterville Plateau spread east and gained momentum while tracking along the Highway 2 corridor across the Upper Columbia Basin.  Additional storms fired along the gust front and continued to reinforce the cold pool and resultant winds.  Gusty winds and blowing dust which originated over the Waterville Plateau traveled across Banks Lake and through much of Lincoln County but generally remained below severe speeds.  It wasn't until the outflow boundary moved into Eastern Lincoln County and Lake Roosevelt near Seven Bays Marina when wind speeds ranged between 60 and 70 miles per hour.  The winds led to numerous downed trees, waves four to six feet on Lake Roosevelt, widespread boat damage, power outages, and structural damage.  The winds also fanned new wildfire starts from lightning.  As the afternoon progressed, a combination of forcing from the shortwave and gust front continued to fuel additional storms over Northeastern Washington.   Outflow winds from these storms generally moved north to south.  As the north to south boundaries interacted with the westerly boundaries, some locations were spared experiencing wind gusts between 35 and 45 mph.  In this absence, winds of 50 to 70 mph were observed coupled with widespread tree damage.  A few storms briefly produced quarter size hail between Davenport and Northwest Spokane.",239
534542,LINCOLN CO.,CRESTON,8/2/14,1556,15:56,2014-08-02  15:00:00 | Washington,Thunderstorm Wind,52, ,0,0,2000,0,Washington,PST-8,EG,88652,C,43,OTX,0,0,Trained Spotter, , , ,2,W,1,WSW,LONG LAKE,47.7469,-118.57,47.8262,-117.8682,Trained spotter three miles southwest of Miles estimated winds between fifty and sixty miles per hour.  A secondary thunderstorm cell that developed along the gust front produced hail to the size of quarters briefly three miles southwest of Miles.,"A strong upper-level ridge during the end of July and beginning August helped fuel a  moist and unstable air mass over the region.  The ridge broke down on the 1st of August and was overrun by two weak midlevel impulses on August 2nd.  As the second impulse passed over Central Washington during the late afternoon, strong to severe storms developed over the Waterville Plateau producing a combination of heavy rain and moderate size hail.  Meanwhile, dewpoint depressions over Eastern Washington had grown between 40 and 50 degrees Fahrenheit.  The rain and hail cooled outflow winds from storms over the Waterville Plateau spread east and gained momentum while tracking along the Highway 2 corridor across the Upper Columbia Basin.  Additional storms fired along the gust front and continued to reinforce the cold pool and resultant winds.  Gusty winds and blowing dust which originated over the Waterville Plateau traveled across Banks Lake and through much of Lincoln County but generally remained below severe speeds.  It wasn't until the outflow boundary moved into Eastern Lincoln County and Lake Roosevelt near Seven Bays Marina when wind speeds ranged between 60 and 70 miles per hour.  The winds led to numerous downed trees, waves four to six feet on Lake Roosevelt, widespread boat damage, power outages, and structural damage.  The winds also fanned new wildfire starts from lightning.  As the afternoon progressed, a combination of forcing from the shortwave and gust front continued to fuel additional storms over Northeastern Washington.   Outflow winds from these storms generally moved north to south.  As the north to south boundaries interacted with the westerly boundaries, some locations were spared experiencing wind gusts between 35 and 45 mph.  In this absence, winds of 50 to 70 mph were observed coupled with widespread tree damage.  A few storms briefly produced quarter size hail between Davenport and Northwest Spokane.",240
534525,OKANOGAN CO.,BELVEDERE,8/2/14,1558,15:58,2014-08-02  15:00:00 | Washington,Thunderstorm Wind,52, ,0,0,2000,0,Washington,PST-8,EG,88652,C,47,OTX,0,0,Law Enforcement, , , ,4,NNW,13,E,NESPELEM,48.1029,-119.0176,48.2031,-118.6963,Trees and power lines were blown down from thunderstorm winds across portions of Nespelem.,"A strong upper-level ridge during the end of July and beginning August helped fuel a  moist and unstable air mass over the region.  The ridge broke down on the 1st of August and was overrun by two weak midlevel impulses on August 2nd.  As the second impulse passed over Central Washington during the late afternoon, strong to severe storms developed over the Waterville Plateau producing a combination of heavy rain and moderate size hail.  Meanwhile, dewpoint depressions over Eastern Washington had grown between 40 and 50 degrees Fahrenheit.  The rain and hail cooled outflow winds from storms over the Waterville Plateau spread east and gained momentum while tracking along the Highway 2 corridor across the Upper Columbia Basin.  Additional storms fired along the gust front and continued to reinforce the cold pool and resultant winds.  Gusty winds and blowing dust which originated over the Waterville Plateau traveled across Banks Lake and through much of Lincoln County but generally remained below severe speeds.  It wasn't until the outflow boundary moved into Eastern Lincoln County and Lake Roosevelt near Seven Bays Marina when wind speeds ranged between 60 and 70 miles per hour.  The winds led to numerous downed trees, waves four to six feet on Lake Roosevelt, widespread boat damage, power outages, and structural damage.  The winds also fanned new wildfire starts from lightning.  As the afternoon progressed, a combination of forcing from the shortwave and gust front continued to fuel additional storms over Northeastern Washington.   Outflow winds from these storms generally moved north to south.  As the north to south boundaries interacted with the westerly boundaries, some locations were spared experiencing wind gusts between 35 and 45 mph.  In this absence, winds of 50 to 70 mph were observed coupled with widespread tree damage.  A few storms briefly produced quarter size hail between Davenport and Northwest Spokane.",241
536759,STEVENS CO.,BLUE CREEK CAMP,8/2/14,1600,16:00,2014-08-02  16:00:00 | Washington,Thunderstorm Wind,61, ,0,0,800000,0,Washington,PST-8,MG,88652,C,65,OTX,0,0,Broadcast Media, , , ,13,W,5,E,CLAYTON,47.9053,-118.3399,47.9956,-117.4439,"The Midnight Mine RAWS measured a wind gust of 68 mph.  Numerous boats were damaged on Lake Roosevelt due to the winds.  Boaters and videos indicated wind waves of four to six feet on the Lake.  At least ten boats were severely damaged, two boats capsized, and numerous other boats received minor damage.  Several docks were damaged.  No injuries were reported.  Numerous trees were downed across southern Stevens County.","A strong upper-level ridge during the end of July and beginning August helped fuel a  moist and unstable air mass over the region.  The ridge broke down on the 1st of August and was overrun by two weak midlevel impulses on August 2nd.  As the second impulse passed over Central Washington during the late afternoon, strong to severe storms developed over the Waterville Plateau producing a combination of heavy rain and moderate size hail.  Meanwhile, dewpoint depressions over Eastern Washington had grown between 40 and 50 degrees Fahrenheit.  The rain and hail cooled outflow winds from storms over the Waterville Plateau spread east and gained momentum while tracking along the Highway 2 corridor across the Upper Columbia Basin.  Additional storms fired along the gust front and continued to reinforce the cold pool and resultant winds.  Gusty winds and blowing dust which originated over the Waterville Plateau traveled across Banks Lake and through much of Lincoln County but generally remained below severe speeds.  It wasn't until the outflow boundary moved into Eastern Lincoln County and Lake Roosevelt near Seven Bays Marina when wind speeds ranged between 60 and 70 miles per hour.  The winds led to numerous downed trees, waves four to six feet on Lake Roosevelt, widespread boat damage, power outages, and structural damage.  The winds also fanned new wildfire starts from lightning.  As the afternoon progressed, a combination of forcing from the shortwave and gust front continued to fuel additional storms over Northeastern Washington.   Outflow winds from these storms generally moved north to south.  As the north to south boundaries interacted with the westerly boundaries, some locations were spared experiencing wind gusts between 35 and 45 mph.  In this absence, winds of 50 to 70 mph were observed coupled with widespread tree damage.  A few storms briefly produced quarter size hail between Davenport and Northwest Spokane.",242
534534,STEVENS CO.,BLUE CREEK CAMP,8/2/14,1600,16:00,2014-08-02  16:00:00 | Washington,Thunderstorm Wind,61, ,0,0,300000,0,Washington,PST-8,MG,88652,C,65,OTX,0,0,Broadcast Media, , , ,13,W,5,E,CLAYTON,47.9053,-118.3399,47.9956,-117.4439,"The Midnight Mine RAWS measured a wind gust of 68 mph.  Numerous boats were damaged on Lake Roosevelt due to the winds.  Boaters and videos indicated wind waves of four to six feet on the Lake.  At least ten boats were severely damaged, two boats capsized, and numerous other boats received minor damage.  Several docks were damaged.  No injuries were reported.  Numerous trees were downed across southern Stevens County.","A strong upper-level ridge during the end of July and beginning August helped fuel a  moist and unstable air mass over the region.  The ridge broke down on the 1st of August and was overrun by two weak midlevel impulses on August 2nd.  As the second impulse passed over Central Washington during the late afternoon, strong to severe storms developed over the Waterville Plateau producing a combination of heavy rain and moderate size hail.  Meanwhile, dewpoint depressions over Eastern Washington had grown between 40 and 50 degrees Fahrenheit.  The rain and hail cooled outflow winds from storms over the Waterville Plateau spread east and gained momentum while tracking along the Highway 2 corridor across the Upper Columbia Basin.  Additional storms fired along the gust front and continued to reinforce the cold pool and resultant winds.  Gusty winds and blowing dust which originated over the Waterville Plateau traveled across Banks Lake and through much of Lincoln County but generally remained below severe speeds.  It wasn't until the outflow boundary moved into Eastern Lincoln County and Lake Roosevelt near Seven Bays Marina when wind speeds ranged between 60 and 70 miles per hour.  The winds led to numerous downed trees, waves four to six feet on Lake Roosevelt, widespread boat damage, power outages, and structural damage.  The winds also fanned new wildfire starts from lightning.  As the afternoon progressed, a combination of forcing from the shortwave and gust front continued to fuel additional storms over Northeastern Washington.   Outflow winds from these storms generally moved north to south.  As the north to south boundaries interacted with the westerly boundaries, some locations were spared experiencing wind gusts between 35 and 45 mph.  In this absence, winds of 50 to 70 mph were observed coupled with widespread tree damage.  A few storms briefly produced quarter size hail between Davenport and Northwest Spokane.",243
536207,KITTITAS VALLEY (ZONE), ,8/2/14,1630,16:30,2014-08-02  16:00:00 | Washington,Wildfire, , ,0,0,0,0,Washington,PST-8, ,88990,Z,26,PDT,0,0,Park/Forest Service, , , , , , , , , , , , ,Inciweb.,"A lightning caused fire burned over 12,000 acres for much of the month of August.  As of August 27th it was in the clean up phase and was 100% contained.",244
