EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,Time,time_location,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
578162,LINCOLN CO.,DELMUES,6/10/15,1300,13:00,2015-06-10  13:00:00 | Nevada,Flash Flood, , ,0,0,1000,0,Nevada,PST-8, ,96167,C,17,VEF,0,0,Law Enforcement,Heavy Rain, , ,1,W,0,N,DELMUES,37.8994,-114.3117,37.9031,-114.3,Water and mud covered Echo Dam Road.,"An unusually late-season low pressure system combined with unusually early-season deep subtropical moisture to fuel scattered thunderstorms over the Mojave Desert and southern Great Basin. Some storms produced flash flooding, and isolated wind damage also occurred.",54
586948,DOUGLAS CO.,DRESSLERVILLE,6/10/15,1500,15:00,2015-06-10  15:00:00 | Nevada,Flash Flood, , ,0,0,10000,0,Nevada,PST-8, ,97540,C,5,REV,0,0,Emergency Manager,Heavy Rain, , ,1,ESE,3,E,DRESSLERVILLE,38.8943,-119.6932,38.8961,-119.6726,The Douglas County Emergency Manager reported 9 homes with damage due to flooding near the low water crossings in the Ruhenstroth subdivision area. A fire chief noted that the completely dry Pine Nut Creek was rapidly filled with a 4 to 5 foot wall of water.,Slow-moving thunderstorms with heavy rainfall produced flash flooding near dry washes leading out of the Virginia Range on the 9th and the Pine Nut Mountains  on the 10th.,55
586939,DOUGLAS CO.,GARDNERVILLE,6/10/15,1500,15:00,2015-06-10  15:00:00 | Nevada,Flash Flood, , ,0,0,5000,0,Nevada,PST-8, ,97540,C,5,REV,0,0,Emergency Manager,Heavy Rain, , ,2,ESE,2,ESE,GARDNERVILLE,38.9204,-119.7012,38.9218,-119.6988,The Douglas County Emergency Manager reported flash flooding impacts near low water crossings along Sawmill and Arroyo Roads.,Slow-moving thunderstorms with heavy rainfall produced flash flooding near dry washes leading out of the Virginia Range on the 9th and the Pine Nut Mountains  on the 10th.,56
574966,EUREKA CO.,DUNPHY,6/10/15,1600,16:00,2015-06-10  16:00:00 | Nevada,Flood, , ,0,0,5000,0,Nevada,PST-8, ,95717,C,11,LKN,0,0,Law Enforcement,Heavy Rain, , ,2,SE,9,WSW,BEOWAWE,40.6759,-116.4908,40.5445,-116.6391,"The Eureka county heriffs department reported flooding and mud on State Route 306 between mile marker 16 and Interstate 80, and flooding on State Route 278 between mile marker 61  and 74. Damages are estimated.",Flash flooding washed mud and debris across several highways in northern Lander and northern Eureka counties.,57
574968,LANDER CO.,PIUTE SIDING,6/10/15,1700,17:00,2015-06-10  17:00:00 | Nevada,Flood, , ,0,0,3000,0,Nevada,PST-8, ,95717,C,15,LKN,0,0,Law Enforcement,Heavy Rain, , ,2,S,5,WSW,GALENA,40.6738,-116.9962,40.5528,-117.2296,The Lander county Sheriff Department reported flooding on State Route 305 between mile post 82 and mile post 108. Damages are estimated.,Flash flooding washed mud and debris across several highways in northern Lander and northern Eureka counties.,58
578163,ESMERALDA CO.,DYER ARPT,6/11/15,1720,17:20,2015-06-11  17:00:00 | Nevada,Flash Flood, , ,0,0,2000,0,Nevada,PST-8, ,96167,C,9,VEF,0,0,Trained Spotter,Heavy Rain, , ,2,SW,1,S,DYER ARPT,37.6034,-118.0217,37.6064,-118.0018,Water and mud were over Highway 264 in three places between mile markers 3 and 9.,"An unusually late-season low pressure system combined with unusually early-season deep subtropical moisture to fuel scattered thunderstorms over the Mojave Desert and southern Great Basin. Some storms produced flash flooding, and isolated wind damage also occurred.",59
586961,LYON CO.,SILVER SPGS ARPT,6/13/15,1402,14:02,2015-06-13  14:00:00 | Nevada,Thunderstorm Wind,50, ,0,0,0,0,Nevada,PST-8,MG,97548,C,19,REV,0,0,Department of Highways, , , ,4,WSW,4,WSW,SILVER SPGS ARPT,39.3811,-119.3203,39.3811,-119.3203,"A small, high based (likely above 12,000 ft AGL) thunderstorm produced the severe gust. The gust was recorded at a Nevada DOT site.",A small thunderstorm dropped a severe outflow gust on highway 50 between Stagecoach and Silver Springs.,60
578164,CLARK CO.,EAST LAS VEGAS,6/14/15,1400,14:00,2015-06-14  14:00:00 | Nevada,Heavy Rain, , ,0,0,10000,0,Nevada,PST-8, ,96167,C,3,VEF,7,0,Broadcast Media, , , ,2,SE,2,NNW,SUNRISE MANOR,36.1002,-115.0406,36.1967,-115.0832,"Heavy rain in the Las Vegas Valley left several inches of standing water on some streets, knocked out power to over 1700 customers, and contributed to several vehicle accidents which resulted in seven injuries (indirect).","An unusually late-season low pressure system combined with unusually early-season deep subtropical moisture to fuel scattered thunderstorms over the Mojave Desert and southern Great Basin. Some storms produced flash flooding, and isolated wind damage also occurred.",61
578165,CLARK CO.,SUNRISE MANOR,6/14/15,1500,15:00,2015-06-14  15:00:00 | Nevada,Thunderstorm Wind,43, ,0,0,2000,0,Nevada,PST-8,EG,96167,C,3,VEF,0,0,Public, , , ,0,ESE,0,ESE,SUNRISE MANOR,36.1668,-115.0623,36.1668,-115.0623,Thunderstorm winds blew out a 7-11 sign at Nellis and Stewart.,"An unusually late-season low pressure system combined with unusually early-season deep subtropical moisture to fuel scattered thunderstorms over the Mojave Desert and southern Great Basin. Some storms produced flash flooding, and isolated wind damage also occurred.",62
578166,CLARK CO.,EAST LAS VEGAS,6/14/15,1500,15:00,2015-06-14  15:00:00 | Nevada,Lightning, , ,0,0,100,0,Nevada,PST-8, ,96167,C,3,VEF,0,0,Broadcast Media, , , ,2,N,2,N,EAST LAS VEGAS,36.1447,-115.065,36.1447,-115.065,Lightning set fire to a palm tree near Nellis and Sahara.,"An unusually late-season low pressure system combined with unusually early-season deep subtropical moisture to fuel scattered thunderstorms over the Mojave Desert and southern Great Basin. Some storms produced flash flooding, and isolated wind damage also occurred.",63
578942,LAS VEGAS VALLEY (ZONE), ,6/19/15,1200,12:00,2015-06-19  12:00:00 | Nevada,Excessive Heat, , ,1,17,0,0,Nevada,PST-8, ,96171,Z,20,VEF,0,1,ASOS, , , , , , , , , , , , ,"Temperatures in Las Vegas reached Excessive Heat Warning levels on five days during the 12-day period, and were just below criteria for the remainder of the period. McCarran Airport had never before recorded a low of 90 degrees or higher in June; three such days occurred during this period.","Temperatures in Las Vegas reached Excessive Heat Warning criteria on five non-consecutive days between June 19th through June 30th, and were just below criteria for the remainder of the period. One direct fatality and one indirect fatality in June were attributed to the heat, (several more people died during the first four days of July), and at least 17 people required medical treatment for heat related illnesses or dehydration. Paramedics responded to numerous other calls.",64
586963,DOUGLAS CO.,MOTTSVILLE,6/27/15,1640,16:40,2015-06-27  16:00:00 | Nevada,Thunderstorm Wind,68, ,0,0,0,0,Nevada,PST-8,MG,97550,C,5,REV,0,0,Trained Spotter, , , ,1,S,1,S,MOTTSVILLE,38.91,-119.83,38.91,-119.83,,Thunderstorms brought severe outflow winds on the 27th.,65
574969,ELKO CO.,SPRING CREEK,6/29/15,1445,14:45,2015-06-29  14:00:00 | Nevada,Thunderstorm Wind,52, ,0,0,0,0,Nevada,PST-8,EG,95720,C,7,LKN,0,0,Public, , , ,0,N,0,N,SPRING CREEK,40.75,-115.62,40.75,-115.62,Thunderstorm winds snapped off the top part of a tree. It was estimated from pictures that the tree was 3 to 4 inches in diameter where it snapped.,Thunderstorm winds snapped off the top of a tree in Spring Creek.  Thunderstorm winds up to 63 mph were also reported across other parts of Elko county.,66
574970,ELKO CO.,RYNDON,6/29/15,1550,15:50,2015-06-29  15:00:00 | Nevada,Thunderstorm Wind,51, ,0,0,0,0,Nevada,PST-8,MG,95720,C,7,LKN,0,0,Mesonet, , , ,6,NNE,6,NNE,RYNDON,41.04,-115.57,41.04,-115.57,,Thunderstorm winds snapped off the top of a tree in Spring Creek.  Thunderstorm winds up to 63 mph were also reported across other parts of Elko county.,67
574971,ELKO CO.,CHARLESTON,6/29/15,1725,17:25,2015-06-29  17:00:00 | Nevada,Thunderstorm Wind,55, ,0,0,0,0,Nevada,PST-8,MG,95720,C,7,LKN,0,0,Mesonet, , , ,13,SE,13,SE,CHARLESTON,41.52,-115.39,41.52,-115.39,,Thunderstorm winds snapped off the top of a tree in Spring Creek.  Thunderstorm winds up to 63 mph were also reported across other parts of Elko county.,68
575329,ELKO CO.,JACKPOT ARPT,6/30/15,1724,17:24,2015-06-30  17:00:00 | Nevada,Hail,0.88, ,0,0,0,0,Nevada,PST-8, ,95777,C,7,LKN,0,0,Public, , , ,1,N,1,N,JACKPOT ARPT,41.98,-114.67,41.98,-114.67,Multiple reports were received of dime to nickel size hail.,A thunderstorm produced dime to nickle size hail in Jackpot.,69
587727,WASHOE CO.,VISTA,6/30/15,1755,17:55,2015-06-30  17:00:00 | Nevada,Flash Flood, , ,0,0,500000,0,Nevada,PST-8, ,97735,C,31,REV,0,0,Newspaper,Heavy Rain, , ,3,NNW,3,ENE,SPARKS,39.5665,-119.7039,39.5641,-119.7258,"Slow-moving thunderstorms with torrential rainfall in the higher terrain overwhelmed city drainage systems, causing flash flooding in East Sparks. Some areas were under several feet of water, with standing water and debris making travel difficult along Sparks and Vista Blvds. According to Sparks Police at least a dozen cars were stuck in the flooding. Water damage to Whitehead and Moss Elementary Schools was estimated at between 400K and 450K.","Slow-moving thunderstorms with heavy to torrential rainfall affected western Nevada on the 30th. Compared to Reno sounding climatology since 1994, atmospheric moisture was near maximum values for late June.",70
587729,WASHOE CO.,LEMMON VLY,6/30/15,1822,18:22,2015-06-30  18:00:00 | Nevada,Thunderstorm Wind,53, ,0,0,0,0,Nevada,PST-8,MG,97735,C,31,REV,0,0,Official NWS Observations, , , ,1,E,1,E,LEMMON VLY,39.5683,-119.7965,39.5683,-119.7965,Measured at the NWS office.,"Slow-moving thunderstorms with heavy to torrential rainfall affected western Nevada on the 30th. Compared to Reno sounding climatology since 1994, atmospheric moisture was near maximum values for late June.",71
592654,LAS VEGAS VALLEY (ZONE), ,7/1/15,0,0:00,2015-07-01  0:00:00 | Nevada,Heat, , ,11,0,0,0,Nevada,PST-8, ,98557,Z,20,VEF,0,2,County Official, , , , , , , , , , , , ,"Thirteen people died in Las Vegas of heat-related causes (11 direct, two indirect) during the first four days of July.","Temperatures finally fell below Excessive Heat Warning levels on July 1st; however, 13 people died in Las Vegas of heat-related causes during the first four days of the month.",72
582351,CLARK CO.,LAUGHLIN,7/1/15,10,0:10,2015-07-01  0:00:00 | Nevada,Thunderstorm Wind,87, ,0,0,0,0,Nevada,PST-8,MG,96724,C,3,VEF,0,0,Mesonet, , , ,5,WNW,7,ENE,BOULDER CITY,35.1877,-114.6618,36.0131,-114.743,"A gust of 73 mph was measured 5 miles WNW of Laughlin, and a gust of 100 mph was measured at the mid-span of the Hoover Dam Bypass Bridge.",Monsoon moisture fueled thunderstorms over the Mojave Desert and southern Great Basin. Several storms produced severe weather and flash flooding.,73
582352,CLARK CO.,SLOAN,7/1/15,110,1:10,2015-07-01  1:00:00 | Nevada,Thunderstorm Wind,53, ,0,0,2000,0,Nevada,PST-8,MG,96724,C,3,VEF,0,0,Public, , , ,3,NE,2,ENE,HENDERSON,35.9807,-115.1821,36.0411,-114.9469,Thunderstorm outflow winds blew down one tree and split another in half.,Monsoon moisture fueled thunderstorms over the Mojave Desert and southern Great Basin. Several storms produced severe weather and flash flooding.,74
582353,NYE CO.,AMARGOSA VALLEY,7/1/15,300,3:00,2015-07-01  3:00:00 | Nevada,Thunderstorm Wind,51, ,0,0,0,0,Nevada,PST-8,MG,96724,C,23,VEF,0,0,Mesonet, , , ,6,SW,9,NW,MERCURY,36.5786,-116.4765,36.7621,-116.1149,"Thunderstorm outflow winds gusted to 58 mph 6 miles SW of Amargosa Valley, and 59 mph 9 miles NW of Mercury.",Monsoon moisture fueled thunderstorms over the Mojave Desert and southern Great Basin. Several storms produced severe weather and flash flooding.,75
582354,NYE CO.,AMARGOSA VALLEY,7/1/15,315,3:15,2015-07-01  3:00:00 | Nevada,Thunderstorm Wind,56, ,0,0,0,0,Nevada,PST-8,MG,96724,C,23,VEF,0,0,Mesonet, , , ,14,NNW,14,NNW,AMARGOSA VALLEY,36.8394,-116.4686,36.8394,-116.4686,Thunderstorm outflow winds gusted to 65 mph 17 miles ESE of Beatty.,Monsoon moisture fueled thunderstorms over the Mojave Desert and southern Great Basin. Several storms produced severe weather and flash flooding.,76
591417,LYON CO.,SILVER CITY,7/1/15,1711,17:11,2015-07-01  17:00:00 | Nevada,Flash Flood, , ,0,0,0,0,Nevada,PST-8, ,98291,C,19,REV,0,0,Emergency Manager,Heavy Rain, , ,0,SE,1,ESE,SILVER CITY,39.266,-119.644,39.2665,-119.6406,"Lyon County Emergency Management reported that highway 342 through Silver City was flooded with water, gravel and debris. Traffic was diverted to an alternate truck route. The time of the flooding is estimated based on radar.",Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada.,77
582356,LINCOLN CO.,ALAMO,7/1/15,1850,18:50,2015-07-01  18:00:00 | Nevada,Thunderstorm Wind,54, ,0,0,0,0,Nevada,PST-8,MG,96724,C,17,VEF,0,0,Mesonet, , , ,11,W,11,W,ALAMO,37.3442,-115.3589,37.3442,-115.3589,Thunderstorm winds gusted to 62 mph at Tikaboo Peak.,Monsoon moisture fueled thunderstorms over the Mojave Desert and southern Great Basin. Several storms produced severe weather and flash flooding.,78
582357,LINCOLN CO.,HIKO,7/1/15,1855,18:55,2015-07-01  18:00:00 | Nevada,Flash Flood, , ,0,0,2000,0,Nevada,PST-8, ,96724,C,17,VEF,0,0,Law Enforcement,Heavy Rain, , ,2,SSW,2,N,CRYSTAL SPGS,37.5735,-115.2397,37.5642,-115.238,Highway 318 was closed at mile marker 2 due to flash flooding and debris on the road.,Monsoon moisture fueled thunderstorms over the Mojave Desert and southern Great Basin. Several storms produced severe weather and flash flooding.,79
582358,CLARK CO.,BRACKEN,7/2/15,222,2:22,2015-07-02  2:00:00 | Nevada,Lightning, , ,0,0,1000,0,Nevada,PST-8, ,96724,C,3,VEF,0,0,Fire Department/Rescue, , , ,7,WNW,3,NNW,WANN,36.1603,-115.3125,36.2754,-115.1463,Lightning started four palm tree fires in the Las Vegas Valley.,Monsoon moisture fueled thunderstorms over the Mojave Desert and southern Great Basin. Several storms produced severe weather and flash flooding.,80
582359,LINCOLN CO.,RACHEL,7/2/15,1950,19:50,2015-07-02  19:00:00 | Nevada,Flash Flood, , ,0,0,2000,0,Nevada,PST-8, ,96724,C,17,VEF,0,0,Law Enforcement,Heavy Rain, , ,12,SE,10,SSE,TEMPIUTE,37.5072,-115.5651,37.5144,-115.5594,Highway 375 was covered with water and debris.,Monsoon moisture fueled thunderstorms over the Mojave Desert and southern Great Basin. Several storms produced severe weather and flash flooding.,81
582361,LINCOLN CO.,DELMUES,7/3/15,1350,13:50,2015-07-03  13:00:00 | Nevada,Flash Flood, , ,0,0,2000,0,Nevada,PST-8, ,96724,C,17,VEF,0,0,Law Enforcement,Heavy Rain, , ,4,NNW,4,N,DELMUES,37.9549,-114.3291,37.9596,-114.2961,Mud and rocks washed onto Highway 322.,Monsoon moisture fueled thunderstorms over the Mojave Desert and southern Great Basin. Several storms produced severe weather and flash flooding.,82
591443,DOUGLAS CO.,GARDNERVILLE,7/3/15,1700,17:00,2015-07-03  17:00:00 | Nevada,Flash Flood, , ,0,0,0,0,Nevada,PST-8, ,98291,C,5,REV,0,0,Social Media,Heavy Rain, , ,4,E,4,E,GARDNERVILLE,38.9375,-119.6529,38.937,-119.6528,Facebook videos from a National Weather Service employee and KOLO News showed fast flowing water in Pine Nut Creek and over low water crossings on Cali Pequeno and Out-R-Way Roads.,Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada.,83
591491,MINERAL CO.,BASALT,7/5/15,1400,14:00,2015-07-05  14:00:00 | Nevada,Flash Flood, , ,0,0,0,0,Nevada,PST-8, ,98291,C,21,REV,0,0,Department of Highways,Heavy Rain, , ,1,WNW,1,NW,BASALT,38.028,-118.2915,38.0309,-118.2792,The Nevada DOT reported a flash flood and rock slide along state route 360. The time of the flash flood is approximate and based on radar.,Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada.,84
591503,LYON CO.,SIMPSON,7/5/15,1635,16:35,2015-07-05  16:00:00 | Nevada,Hail,1, ,0,0,0,0,Nevada,PST-8, ,98291,C,19,REV,0,0,Broadcast Media, , , ,1,E,1,E,SIMPSON,38.87,-119.38,38.87,-119.38,,Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada.,85
593272,STOREY CO.,VIRGINIA CITY,7/6/15,1503,15:03,2015-07-06  15:00:00 | Nevada,Flash Flood, , ,0,0,10000,0,Nevada,PST-8, ,98291,C,29,REV,0,0,Trained Spotter,Heavy Rain, , ,5,E,6,E,VIRGINIA CITY,39.31,-119.55,39.3221,-119.5351,A spotter in the Six Mile Canyon/Samuel Clemens area reported 1.15 of rainfall in less than 30 minutes. Water was flowing into homes with property damage.,Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada.,86
593393,DOUGLAS CO.,CENTERVILLE,7/6/15,1530,15:30,2015-07-06  15:00:00 | Nevada,Flash Flood, , ,0,0,0,0,Nevada,PST-8, ,98291,C,5,REV,0,0,Law Enforcement,Heavy Rain, , ,4,SSW,1,NNW,MOTTSVILLE,38.8625,-119.798,38.9378,-119.8361,"The Douglas County Sheriff's Office reported that various places along Foothill Blvd.  experienced flash flooding, which made roads impassable. A spotter in the flash flood area noted 1.65 of rainfall in 45 minutes.",Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada.,87
593273,LYON CO.,DAYTON,7/6/15,1630,16:30,2015-07-06  16:00:00 | Nevada,Flash Flood, , ,0,0,0,0,Nevada,PST-8, ,98291,C,19,REV,0,0,Law Enforcement,Heavy Rain, , ,6,NNE,6,NNE,DAYTON,39.306,-119.5312,39.3033,-119.529,The Lyon County Sheriff's office reported a car stuck in water flowing over V and T Way from a dry wash. The car had to be pulled out by heavy machinery. Pictures of the incident indicate that the water was approximately 18 inches deep at the time of the rescue.,Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada.,88
582390,CLARK CO.,VALLEY OF FIRE,7/6/15,1641,16:41,2015-07-06  16:00:00 | Nevada,Flash Flood, , ,0,0,5000,0,Nevada,PST-8, ,96727,C,3,VEF,0,0,Law Enforcement,Heavy Rain, , ,3,N,4,NE,VALLEY OF FIRE,36.4683,-114.529,36.4707,-114.4734,Roads in Valley of Fire State Park were closed due to flooding.  The co-op observer reported 0.95 inch of rain in 15 minutes.,Another push of monsoon moisture fueled more thunderstorms over the Mojave Desert and southern Great Basin. Significant flash flooding and isolated severe weather occurred.,89
582391,CLARK CO.,LAS VEGAS N AIR TERM,7/6/15,1732,17:32,2015-07-06  17:00:00 | Nevada,Hail,1, ,0,0,0,0,Nevada,PST-8, ,96727,C,3,VEF,0,0,Public, , , ,7,W,7,W,LAS VEGAS N AIR TERM,36.2192,-115.328,36.2192,-115.328,,Another push of monsoon moisture fueled more thunderstorms over the Mojave Desert and southern Great Basin. Significant flash flooding and isolated severe weather occurred.,90
582393,CLARK CO.,BLUE DIAMOND,7/6/15,1755,17:55,2015-07-06  17:00:00 | Nevada,Flash Flood, , ,0,0,10000,0,Nevada,PST-8, ,96727,C,3,VEF,0,0,Fire Department/Rescue,Heavy Rain, , ,5,NE,1,NNE,(LAS)MCCARRAN/LAS VE,36.1,-115.34,36.1,-115.14,"Water and rocks flowed over several roads, and at least seven swift water rescues occurred. Up to 1.13 inches of rain fell in one hour.",Another push of monsoon moisture fueled more thunderstorms over the Mojave Desert and southern Great Basin. Significant flash flooding and isolated severe weather occurred.,91
582394,CLARK CO.,PARADISE,7/6/15,1845,18:45,2015-07-06  18:00:00 | Nevada,Lightning, , ,0,0,5000,0,Nevada,PST-8, ,96727,C,3,VEF,0,0,Newspaper, , , ,2,SSW,3,WSW,PITTMAN,36.1052,-115.134,36.0419,-115.044,Lightning knocked out power to 1700 customers in Las Vegas and set fire to a palm tree in Henderson.,Another push of monsoon moisture fueled more thunderstorms over the Mojave Desert and southern Great Basin. Significant flash flooding and isolated severe weather occurred.,92
592655,LAS VEGAS VALLEY (ZONE), ,7/7/15,0,0:00,2015-07-07  0:00:00 | Nevada,Heat, , ,0,0,0,0,Nevada,PST-8, ,98558,Z,20,VEF,0,1,County Official, , , , , , , , , , , , ,One person died in Las Vegas of heat-related causes.,One person died in Las Vegas of heat-related causes.,93
593394,WASHOE CO.,(RNO)CANNON ARPT REN,7/7/15,1329,13:29,2015-07-07  13:00:00 | Nevada,Thunderstorm Wind,56, ,0,0,0,0,Nevada,PST-8,MG,98761,C,31,REV,0,0,ASOS, , , ,1,N,1,N,(RNO)CANNON ARPT REN,39.5078,-119.7682,39.5078,-119.7682,Thunderstorm outflow produced this peak wind gust at the Reno-Tahoe International Airport. The Reno ATC Tower indicated that a Cessna aircraft was flipped by the strong winds (no damage estimate given).,Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada. One of the top flash flooding events in the past 25 years affected Douglas County (Johnson Lane area) on the 8th and 9th.,94
593397,WASHOE CO.,SPARKS,7/7/15,1335,13:35,2015-07-07  13:00:00 | Nevada,Thunderstorm Wind,61, ,0,0,0,0,Nevada,PST-8,EG,98761,C,31,REV,0,0,Social Media, , , ,1,ESE,1,ESE,SPARKS,39.5445,-119.7469,39.5445,-119.7469,KRNV News 4 posted a picture of a 70 foot tree which fell onto a house in Sparks.,Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada. One of the top flash flooding events in the past 25 years affected Douglas County (Johnson Lane area) on the 8th and 9th.,95
593395,WASHOE CO.,LEMMON VLY,7/7/15,1338,13:38,2015-07-07  13:00:00 | Nevada,Thunderstorm Wind,50, ,0,0,0,0,Nevada,PST-8,MG,98761,C,31,REV,0,0,Official NWS Observations, , , ,1,E,1,E,LEMMON VLY,39.5682,-119.7963,39.5682,-119.7963,This was a peak wind gust measured at the National Weather Service.,Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada. One of the top flash flooding events in the past 25 years affected Douglas County (Johnson Lane area) on the 8th and 9th.,96
577915,NYE CO.,CARVERS,7/8/15,1216,12:16,2015-07-08  12:00:00 | Nevada,Hail,0.75, ,0,0,0,0,Nevada,PST-8, ,96138,C,23,LKN,0,0,Public, , , ,2,E,2,E,CARVERS,38.78,-117.17,38.78,-117.17,,"Strong thunderstorms caused flash flooding, wind damage, and hail across northern and central Nevada.",97
593401,DOUGLAS CO.,DOUGLAS CO ARPT,7/8/15,1247,12:47,2015-07-08  12:00:00 | Nevada,Hail,0.88, ,0,0,0,0,Nevada,PST-8, ,98761,C,5,REV,0,0,Trained Spotter, , , ,4,NE,4,NE,DOUGLAS CO ARPT,39.04,-119.71,39.04,-119.71,,Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada. One of the top flash flooding events in the past 25 years affected Douglas County (Johnson Lane area) on the 8th and 9th.,98
593508,DOUGLAS CO.,DOUGLAS CO ARPT,7/8/15,1315,13:15,2015-07-08  13:00:00 | Nevada,Flash Flood, , ,0,0,2000000,0,Nevada,PST-8, ,98761,C,5,REV,0,0,Emergency Manager,Heavy Rain, , ,4,ENE,5,NE,DOUGLAS CO ARPT,39.0252,-119.7039,39.0461,-119.7015,"Very heavy rainfall caused water to overflow washes and overwhelm drainage infrastructure in the Johnson Lane area. Water damage to 141 properties, including major damage to 4 homes and minor damage to 7 homes, was reported by Douglas County Emergency Management officials. Damages are estimated and may include some costs from flooding on July 9 (total damage 2.2M between the two days).",Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada. One of the top flash flooding events in the past 25 years affected Douglas County (Johnson Lane area) on the 8th and 9th.,99
584505,ELKO CO.,ARTHUR,7/8/15,1350,13:50,2015-07-08  13:00:00 | Nevada,Hail,0.75, ,0,0,0,0,Nevada,PST-8, ,96138,C,7,LKN,0,0,COOP Observer, , , ,3,NNW,3,NNW,ARTHUR,40.81,-115.15,40.81,-115.15,,"Strong thunderstorms caused flash flooding, wind damage, and hail across northern and central Nevada.",100
577918,ELKO CO.,LAMOILLE,7/8/15,1415,14:15,2015-07-08  14:00:00 | Nevada,Hail,0.75, ,0,0,0,0,Nevada,PST-8, ,96138,C,7,LKN,0,0,Public, , , ,5,WSW,5,WSW,LAMOILLE,40.69,-115.56,40.69,-115.56,,"Strong thunderstorms caused flash flooding, wind damage, and hail across northern and central Nevada.",101
577931,ELKO CO.,SPRING CREEK,7/8/15,1420,14:20,2015-07-08  14:00:00 | Nevada,Hail,0.88, ,0,0,0,0,Nevada,PST-8, ,96138,C,7,LKN,0,0,Public, , , ,4,SE,4,SE,SPRING CREEK,40.71,-115.57,40.71,-115.57,Nickel size hail and minor flooding was reported on Thistle Junction road in Spring Creek.,"Strong thunderstorms caused flash flooding, wind damage, and hail across northern and central Nevada.",102
584504,HUMBOLDT CO.,WINNEMUCA ARPT,7/8/15,1435,14:35,2015-07-08  14:00:00 | Nevada,Thunderstorm Wind,56, ,0,0,5000,0,Nevada,PST-8,EG,96138,C,13,LKN,0,0,Law Enforcement, , , ,3,SSE,2,NNW,WESO,40.86,-117.76,41.0427,-117.7185,Thunderstorm winds toppled a tree onto a house and multiple trees were snapped or uprooted. The winds also caused minor damage to power poles. Damages are estimated.,"Strong thunderstorms caused flash flooding, wind damage, and hail across northern and central Nevada.",103
593510,CHURCHILL CO.,FALLON,7/8/15,1456,14:56,2015-07-08  14:00:00 | Nevada,Thunderstorm Wind,55, ,0,0,0,0,Nevada,PST-8,MG,98761,C,1,REV,0,0,ASOS, , , ,5,SE,5,SE,FALLON,39.4205,-118.7001,39.4205,-118.7001,Wind gusts of 61 to 63 mph were recorded at the Naval Air Station in Fallon. The highest wind gust was recorded at at 1505PST.,Persistent moderate to high atmospheric moisture combined with daytime heating to produce thunderstorms (many with heavy rainfall) early in the month. Periods of slow-moving thunderstorms combined with the heavy rain to bring flash flooding to western Nevada. One of the top flash flooding events in the past 25 years affected Douglas County (Johnson Lane area) on the 8th and 9th.,104
